org_x,org_y,org_z,hit,hit_x,hit_y,hit_z
0.683395,-0.638416,0.354115,00,0,0
-0.933254,0.00911462,0.359102,00,0,0
0.692859,0.622403,0.36409,00,0,0
-0.0902868,-0.925003,0.369077,00,0,0
-0.55707,0.74145,0.374065,00,0,0
0.909614,-0.170066,0.379052,00,0,0
-0.783857,-0.487935,0.38404,00,0,0
0.247818,0.887268,0.389027,00,0,0
0.415637,-0.819755,0.394015,00,0,0
-0.858204,0.322929,0.399002,00,0,0
0.848924,0.340765,0.40399,00,0,0
-0.394812,-0.822716,0.408978,00,0,0
-0.26395,0.871185,0.413965,00,0,0
0.781134,-0.462934,0.418953,00,0,0
-0.88642,-0.185836,0.42394,00,0,0
0.526727,0.73388,0.428928,00,0,0
0.10707,-0.894569,0.433915,00,0,0
-0.68138,0.585735,0.438903,00,0,0
0.895634,0.0283017,0.44389,00,0,0
-0.639523,-0.624115,0.448878,00,0,0
0.0498508,0.889675,0.453865,00,0,0
0.562601,-0.687702,0.458853,00,0,0
-0.876812,0.126699,0.46384,00,0,0
0.729936,0.497386,0.468828,00,0,0
-0.201654,-0.857225,0.473815,00,0,0
-0.429024,0.765954,0.478803,00,0,0
0.831148,-0.274117,0.483791,00,0,0
-0.7955,-0.358157,0.488778,00,0,0
0.34352,0.798868,0.493766,00,0,0
0.285378,-0.818416,0.498753,00,0,0
-0.760724,0.409322,0.503741,00,0,0
0.834592,0.211311,0.508728,00,0,0
-0.471044,-0.717087,0.513716,00,0,0
-0.136587,0.843973,0.518703,00,0,0
0.668414,-0.528177,0.523691,00,0,0
-0.846567,-0.0618361,0.528678,00,0,0
0.580325,0.615162,0.533666,00,0,0
-0.0123163,-0.842437,0.538653,00,0,0
-0.557835,0.627116,0.543641,00,0,0
0.831705,-0.0852823,0.548628,00,0,0
-0.668229,-0.49697,0.553616,00,0,0
0.156414,0.814553,0.558604,00,0,0
0.433128,-0.703396,0.563591,00,0,0
-0.791215,0.225161,0.568579,00,0,0
0.732403,0.36689,0.573566,00,0,0
-0.290976,-0.761977,0.578554,00,0,0
-0.298831,0.755102,0.583541,00,0,0
0.727175,-0.353342,0.588529,00,0,0
-0.771376,-0.229604,0.593516,00,0,0
0.411778,0.687191,0.598504,00,0,0
0.159797,-0.781193,0.603491,00,0,0
-0.642436,0.465864,0.608479,00,0,0
0.784573,0.0900206,0.613466,00,0,0
-0.515163,-0.593399,0.618454,00,0,0
-0.0208782,0.781591,0.623441,00,0,0
0.540563,-0.559346,0.628429,00,0,0
-0.77238,0.0470393,0.633416,00,0,0
0.598116,0.484455,0.638404,00,0,0
-0.113181,-0.757124,0.643392,00,0,0
-0.425626,0.631227,0.648379,00,0,0
0.736071,-0.176951,0.653367,00,0,0
-0.658487,-0.364643,0.658354,00,0,0
0.237827,0.709518,0.663342,00,0,0
0.30207,-0.679772,0.668329,00,0,0
-0.677786,0.295383,0.673317,00,0,0
0.694977,0.238559,0.678304,00,0,0
-0.349122,-0.641269,0.683292,00,0,0
-0.174621,0.704116,0.688279,00,0,0
0.600421,-0.398592,0.693267,00,0,0
-0.707202,-0.110933,0.698254,00,0,0
0.443503,0.555658,0.703242,00,0,0
0.0479915,-0.704349,0.708229,00,0,0
-0.507529,0.483463,0.713217,00,0,0
0.695699,-0.0135904,0.718204,00,0,0
-0.518268,-0.456499,0.723192,00,0,0
0.07322,0.681464,0.72818,00,0,0
0.403177,-0.547644,0.733167,00,0,0
-0.661898,0.130455,0.738155,00,0,0
0.571482,0.348063,0.743142,00,0,0
-0.184715,-0.637324,0.74813,00,0,0
-0.291764,0.589651,0.753117,00,0,0
0.608081,-0.235616,0.758105,00,0,0
-0.602089,-0.234903,0.763092,00,0,0
0.282691,0.574577,0.76808,00,0,0
0.177992,-0.60884,0.773067,00,0,0
-0.537276,0.325522,0.778055,00,0,0
0.609948,0.121687,0.783042,00,0,0
-0.363838,-0.496619,0.78803,00,0,0
-0.0664866,0.60556,0.793018,00,0,0
0.453158,-0.397285,0.798005,00,0,0
-0.595848,-0.012987,0.802993,00,0,0
0.425682,0.407386,0.80798,00,0,0
-0.0382358,-0.581052,0.812968,00,0,0
-0.359913,0.44879,0.817955,00,0,0
0.561464,-0.0867375,0.822943,00,0,0
-0.466524,-0.311266,0.82793,00,0,0
0.13196,0.537433,0.832918,00,0,0
0.262066,-0.478786,0.837905,00,0,0
-0.509337,0.173515,0.842893,00,0,0
0.485544,0.212946,0.84788,00,0,0
-0.210918,-0.47763,0.852868,00,0,0
-0.164453,0.486867,0.857855,00,0,0
0.442766,-0.243845,0.862843,00,0,0
-0.482826,-0.117257,0.86783,00,0,0
0.271922,0.405275,0.872818,00,0,0
0.0719057,-0.473589,0.877806,00,0,0
-0.365726,0.294823,0.882793,00,0,0
0.459349,0.0290595,0.887781,00,0,0
-0.312335,-0.324673,0.892768,00,0,0
0.0107404,0.440363,0.897756,00,0,0
0.282768,-0.324187,0.902743,00,0,0
-0.416927,0.0468702,0.907731,00,0,0
0.330224,0.240619,0.912718,00,0,0
-0.0787095,-0.389385,0.917706,00,0,0
-0.198943,0.33024,0.922693,00,0,0
0.358101,-0.105698,0.927681,00,0,0
-0.324092,-0.158411,0.932668,00,0,0
0.127147,0.323474,0.937656,00,0,0
0.119796,-0.311564,0.942643,00,0,0
-0.285875,0.142377,0.947631,00,0,0
0.292358,0.0839323,0.952618,00,0,0
-0.150488,-0.24565,0.957606,00,0,0
-0.0517046,0.26597,0.962594,00,0,0
0.203008,-0.150249,0.967581,00,0,0
-0.231347,-0.0242649,0.972569,00,0,0
0.13966,0.157731,0.977556,00,0,0
0.0031512,-0.186006,0.982544,00,0,0
-0.108291,0.114259,0.987531,00,0,0
0.121788,-0.00861541,0.992519,00,0,0
